Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
January 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,3,,,,,,,5,,,2,
January 2014,Busa Health Center,16,0,121,,,,,2,,,,,,,,,11,,5,,,,,35,,79,,
January 2014,Bamahu CHPS,,,38,,,,,,,,,,,,,,,,1,,,,,9,,11,,
January 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Nakore CHPS,,,48,,,,,,,,,,,,,,,,,,,,,20,,77,,
January 2014,Gbegru CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,8,,
January 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Upper West Regional Hospital,354,1,552,47,20,,15,,18,,52,152,54,104,,,80,,,,43,,,40,,151,85,
January 2014,Bamahu Health Center,,,29,,,,,,,,,,,7,,,1,,7,,,,,84,,106,2,
January 2014,Kpongu CHPS,,,36,,,,,,,,,,,,,,,,,,,,,33,,30,1,
January 2014,Biihee CHPS,,,13,,,,,,,,,,,,,,,,,,,,,6,,13,,
January 2014,Konta North Clinic,,,110,,,,,,,,,,,12,,,1,,3,1,,,,121,,209,5,
January 2014,Boli CHPS,,,37,,,,,,,,,,,,,,,,8,1,,,,27,,21,,
January 2014,Tampalipaani CHPS,,,12,,,,,2,,,,,,,,,,,,,,,,18,,28,,
January 2014,Dandafuro CHPS,,,13,,,,,,,,,,,,,,,,,,,,,4,,5,,
January 2014,Nyagli CHPS,,,9,,,,,,,,,,,1,,,3,,,,,,,17,,14,2,
January 2014,Dobile North CHPS,,,121,,,,,,,,,,,,,,,,13,,,,,,,296,,
February 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Jonga CHPS,,,15,,,,,,,,,,,,,,1,,1,,,,,9,,10,2,
February 2014,Islamic Hospital,,,78,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Wa SHS Clinic,,,,,,,,,,,,,2,20,,,,,,,,,,99,,170,,
February 2014,Sing CHPS,,,29,,,,,,,,,,,,,,,,4,,,,,14,,24,1,
February 2014,Konjiehi CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,4,,
February 2014,Yibile CHPS,,,11,,,,,,,,,,,,,,,,1,,,,,10,,24,,
February 2014,Mangu/Sombo CHPS,,,45,,,,,,,,,,,,,,,,6,,,,,39,,77,,
February 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Kunbiehi CHPS,,,11,,,,,1,,,,,,,,,,,,,,,,7,,7,1,
February 2014,Kperisi CHPS,,,59,,,,,,,,,,,,,,,,6,,,,,37,,50,,
February 2014,Kambali Health Center,,,99,,,,,,,,,,,15,,,,,13,,,,,145,,190,,
February 2014,Wa Urban Health Center,45,0,275,,,7,,5,,,,,,,,,,,,,,,,110,,,,
February 2014,Dondoli CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,7,,
February 2014,Charingu Health Center,4,0,32,,,,,,,,,,,,,,,,17,5,,,,8,,36,,
February 2014,Charia Health Center,6,0,70,,,,,,,,,,,13,,,20,,,,,,,56,,100,15,
February 2014,Piisi (wa) CHPS,,,36,,,,,,,,,,,,,,,,,,,,,41,,19,,
February 2014,Adolescent Health Center,,,75,,,,,1,,,,,,12,,,3,,4,,,,,103,,161,1,
February 2014,Wa Market Clinic,,,170,,,,,,,,,,,,,,,9,,,,,,184,,240,,
February 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,1,,,,,,,13,,,1,
February 2014,Busa Health Center,9,0,64,,,,,,,,,,,4,,,5,,7,,,,,32,,55,,
February 2014,Bamahu CHPS,,,32,,,,,,,,,,,,,,,,2,,,,,11,,5,,
February 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Nakore CHPS,,,41,,,,,1,,,,,,,,,,,,,,,,17,,25,,
February 2014,Gbegru CHPS,,,9,,,,,,,,,,,,,,,,,,,,,4,,1,,
February 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Upper West Regional Hospital,339,1,423,64,35,,20,,25,,,,7,49,,,68,,,,15,,,35,5,3,61,
February 2014,Bamahu Health Center,,,24,,,,,,,,,,,6,,,4,,6,,,,,107,,135,2,
February 2014,Kpongu CHPS,,,32,,,,,,,,,,,,,,,,,,,,,12,,12,,
February 2014,Biihee CHPS,,,12,,,,,,,,,,,,,,,,,,,,,7,,17,,
February 2014,Konta North Clinic,,,109,,,,,1,,,,,,12,,,,,2,,,,,73,,194,36,
February 2014,Boli CHPS,3,0,57,,,,,,,,,,,,,,2,,2,,,,,30,,38,15,
February 2014,Tampalipaani CHPS,,,9,,,,,2,,,,,,,,,,,,,,,,7,,31,,
February 2014,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2014,Nyagli CHPS,,,10,,,,,,,,,,,,,,,,2,,,,,13,,13,1,
February 2014,Dobile North CHPS,,,99,,,1,,,,,,,,7,,,,,11,,,,,,,253,6,
March 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2014,Jonga CHPS,,,17,,,,,,,,,,,1,,,4,,2,,,,,8,,7,,
March 2014,Islamic Hospital,,,98,,,,,,,,,,,,,,,,,,,,,,,,,
March 2014,Wa SHS Clinic,,,,,,,,,,,,,4,22,,,,,,,,,,77,,90,,
March 2014,Sing CHPS,,,23,,,,,,,,,,,,,,,,1,,,,,7,,,1,
March 2014,Konjiehi CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,5,,
March 2014,Yibile CHPS,,,11,,,,,,,,,,,,,,,,,,,,,2,,13,,
March 2014,Mangu/Sombo CHPS,,,44,,,,,,,,,,,,,,,,5,,,,,15,,63,,
March 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2014,Kunbiehi CHPS,,,20,,,,,2,,,,,,,,,,,,,,,,1,,7,2,
March 2014,Kperisi CHPS,,,59,,,,,,,,,,,,,,,,3,,,,,12,,14,3,
March 2014,Kambali Health Center,,,104,,,,,,,,,,,23,,,3,,12,,,,,136,,221,,
March 2014,Wa Urban Health Center,63,0,410,,,6,,4,,,,,11,74,,,,39,,,,,,89,,329,11,
March 2014,Dondoli CHPS,,,8,,,,,1,,,,,,,,,,,,,,,,2,,3,3,
March 2014,Charingu Health Center,6,0,26,,,,,,,,,,,,,,2,,,2,4,,,22,,30,,
March 2014,Charia Health Center,11,0,76,,,3,,,,,,,1,27,,,14,,,,,,,33,,26,11,
March 2014,Piisi (wa) CHPS,,,26,,,,,,,,,,,,,,,,1,,,,,18,,12,,
March 2014,Adolescent Health Center,,,44,,,,,,,,,,7,17,,,,,6,,,,,86,,124,3,
March 2014,Wa Market Clinic,,,57,,,,,,,,,,3,49,,,,6,,,,,,84,,171,7,
March 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,
March 2014,Busa Health Center,10,0,75,,,,,,,,,,,4,,,4,,7,,3,,,84,,54,10,
March 2014,Bamahu CHPS,,,56,,,,,,,,,,,,,,1,,,,,,,8,,6,,
March 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2014,Nakore CHPS,,,37,,,,,,,,,,,,,,,,,,,,,7,,32,,
March 2014,Gbegru CHPS,,,7,,,,,,,,,,,,,,,,,,,,,3,,6,1,
March 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2014,Upper West Regional Hospital,399,0,475,57,30,,30,,24,,,,,19,,,52,,,,22,,,52,,21,57,
March 2014,Bamahu Health Center,,,23,,,,,2,,1,,,,7,,,14,,4,,,,,3,,89,,
March 2014,Kpongu CHPS,,,46,,,,,,,,,,,,,,,,1,,,,,30,,19,3,
March 2014,Biihee CHPS,,,12,,,,,,,,,,,,,,,,,,,,,3,,11,,
March 2014,Konta North Clinic,,,124,,,,,,,,,,,3,,,9,,2,,,,,95,,195,,
March 2014,Boli CHPS,1,0,29,,,,,,,,,,,2,,,,,,,,,,2,,11,3,
March 2014,Tampalipaani CHPS,,,5,,,,,,,,,,,,,,1,,1,,,,,13,,19,,
March 2014,Dandafuro CHPS,,,8,,,,,,,,,,,,,,,,,,,,,10,,21,,
March 2014,Nyagli CHPS,,,12,,,,,,,,,,,,,,,,6,,,,,10,,12,,
March 2014,Dobile North CHPS,,,96,,,,,,,,,,,4,,,,,15,,,,,,,220,6,
April 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Jonga CHPS,1,0,15,,,,,,,,,,,2,,,2,,1,,,,,9,,11,6,
April 2014,Islamic Hospital,,,85,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Wa SHS Clinic,,,,,,,,,,,,,4,,,,,,,,,,,84,,74,,
April 2014,Sing CHPS,,,31,,,,,,,,,,,,,,1,,3,,,,,9,,19,,
April 2014,Konjiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,4,,
April 2014,Yibile CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,4,,
April 2014,Mangu/Sombo CHPS,,,50,,,,,,,,,,,,,,,,6,,,,,44,,67,,
April 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Kunbiehi CHPS,,,11,,,,,1,,,,,,,,,,,,,,,,7,,6,2,
April 2014,Kperisi CHPS,,,56,,,,,,,,,,,,,,,,,,,,,14,,25,2,
April 2014,Kambali Health Center,,,126,,,,,,,,,,,25,,,16,,3,,,,,140,,200,,
April 2014,Wa Urban Health Center,69,0,513,,,,,,,,,,90,103,,,,2,22,,,,,89,,243,30,
April 2014,Dondoli CHPS,,,12,,,,,,,,,,,,,,,,,,,,,5,,20,,
April 2014,Charingu Health Center,1,0,22,,,1,,,,,,,,1,,,2,,2,,,,,1,,29,,
April 2014,Charia Health Center,6,0,68,,,,,,,,,,2,15,,,6,,,,,,,33,,71,9,
April 2014,Piisi (wa) CHPS,,,20,,,,,,,,,,,,,,,,1,,,,,12,,6,,
April 2014,Adolescent Health Center,,,47,,,,,,,,,,,18,,,,,3,,,,,98,,120,1,
April 2014,Wa Market Clinic,,,139,,,,,,,,,,4,86,,,,7,,,,,,116,,172,8,
April 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Busa Health Center,14,0,72,,,,,,,,,,,,,,8,,13,,,,,28,,46,,
April 2014,Bamahu CHPS,,,60,,,,,,,,,,,,,,,,3,,,,,7,,13,,
April 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Nakore CHPS,,,37,,,,,,,,,,,,,,,,,,,,,10,,10,,
April 2014,Gbegru CHPS,,,9,,,,,,,,,,,,,,,,,,,,,4,,4,1,
April 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Upper West Regional Hospital,412,1,405,71,53,,39,,26,,,,24,115,,,91,,3,1,41,,,51,,,41,
April 2014,Bamahu Health Center,,,29,,,,,,,,,,,7,,,,,12,,,,,48,,79,5,
April 2014,Kpongu CHPS,,,29,,,,,,,,,,,,,,,,,,,,,3,,6,,
April 2014,Biihee CHPS,,,14,,,,,,,,,,,,,,,,,,,,,6,,8,,
April 2014,Konta North Clinic,,,136,,,,,,,,,,,10,,,4,,3,,,,,87,,188,10,
April 2014,Boli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2014,Tampalipaani CHPS,,,6,,,,,,,,,,,,,,,,,,,,,5,,22,3,
April 2014,Dandafuro CHPS,,,13,,,,,,,,,,,,,,,,,,,,,11,,4,,
April 2014,Nyagli CHPS,3,0,7,,,,,,,,,,,,,,,,3,,,,,9,,9,1,
April 2014,Dobile North CHPS,,,81,,,,,1,,,,,1,7,,,9,,,,,,,19,,175,,
May 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Jonga CHPS,1,0,20,,,,,,,,,,,1,,,2,,3,,,,,14,,27,3,
May 2014,Islamic Hospital,,,84,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Wa SHS Clinic,,,,,,,,,,,,,2,21,,,,,,,,,,127,,128,,
May 2014,Sing CHPS,1,0,33,,,,,,,,,,,,,,2,,4,,,,,26,,,4,
May 2014,Konjiehi CHPS,,,7,,,,,,,,,,,,,,,,,,,,,2,,19,,
May 2014,Yibile CHPS,,,5,,,,,,,,,,,,,,,,,,,,,6,,3,,
May 2014,Mangu/Sombo CHPS,,,55,,,,,,,,,,,,,,,,,3,,,,47,,89,,
May 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Kunbiehi CHPS,,,19,,,,,,,,,,,,,,,,,,,,,2,,6,,
May 2014,Kperisi CHPS,2,0,46,,,2,,,,,,,,,,,,,,,,,,21,,35,,
May 2014,Kambali Health Center,,,124,,,,,2,,,,,,16,,,10,,5,1,,,,152,,27,2,
May 2014,Wa Urban Health Center,94,0,551,,,8,,,,,,,20,92,,,,48,,,,,,108,,348,22,
May 2014,Dondoli CHPS,,,16,,,,,,,,,,,,,,,,,,,,,20,,52,2,
May 2014,Charingu Health Center,7,0,23,,,,,,,,,,,,,,,,,,,,,22,,60,1,
May 2014,Charia Health Center,9,0,78,,,,,,,,,,7,39,,,10,,,,,,,62,,77,9,
May 2014,Piisi (wa) CHPS,,,20,,,,,,,,,,,,,,,,1,,,,,18,,12,,
May 2014,Adolescent Health Center,,,51,,,,,2,,,,,,20,,,1,,5,,,,,135,,186,4,
May 2014,Wa Market Clinic,,,127,,,,,,,,,,,80,,,,15,,,,,,253,,307,5,
May 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Busa Health Center,13,0,64,,,,,1,,,,,,,,,10,,3,,,,,147,,89,,
May 2014,Bamahu CHPS,,,55,,,,,,,,,,,,,,,,3,,,,,15,,,,
May 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Nakore CHPS,,,38,,,,,,,,,,,,,,,,,,,,,16,,16,,
May 2014,Gbegru CHPS,,,10,,,,,1,,,,,,,,,,,,,,,,,,6,,
May 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Upper West Regional Hospital,542,3,491,85,73,,62,,29,,,,21,116,,,79,,,1,76,,4,16,,17,62,
May 2014,Bamahu Health Center,,,28,,,,,,,,,,,4,,,1,,16,,,,,107,,72,,
May 2014,Kpongu CHPS,,,30,,,,,,,,,,,1,,,,,,,,,,25,,23,,
May 2014,Biihee CHPS,,,7,,,,,,,,,,,,,,,,,,,,,12,,12,,
May 2014,Konta North Clinic,,,134,,,,,,,,,,,9,,,2,,5,,,,,98,,141,,
May 2014,Boli CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
May 2014,Tampalipaani CHPS,,,10,,,,,,,,2,,,,,,,,,,,,,14,,28,,
May 2014,Dandafuro CHPS,,,8,,,,,,,,,,,,,,,,,,,,,5,,3,,
May 2014,Nyagli CHPS,,,5,,,,,,,,,,,,,,5,,2,,,,,4,,4,,
May 2014,Dobile North CHPS,,,102,,,,,3,,1,,,,3,,,,,7,,,,,54,,211,,
June 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2014,Jonga CHPS,,,14,,,,,,,,,,,,,,3,,1,,,,,11,,11,2,
June 2014,Islamic Hospital,,,59,,,,,,,,38,,,7,,,,,3,,,,,11,9,9,,
June 2014,Wa SHS Clinic,,,,,,,,,,,,,1,25,,,,,,,,,,136,,173,3,
June 2014,Sing CHPS,,,26,,,,,,,,,,,,,,,,1,,,,,12,,,,
June 2014,Konjiehi CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,
June 2014,Yibile CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,5,,
June 2014,Mangu/Sombo CHPS,,,55,,,,,,,,,,,,,,,,,,,,,20,,88,,
June 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2014,Kunbiehi CHPS,,,13,,,,,,,,,,,,,,,,,,,,,5,,12,1,
June 2014,Kperisi CHPS,,,42,,,,,,,,,,,,,,,,1,,,,,20,,46,1,
June 2014,Kambali Health Center,,,121,,,,,,,,,,,20,,,13,,9,1,,,,158,8,33,,
June 2014,Wa Urban Health Center,64,0,552,,,10,,4,,,,,21,65,,,,26,11,,,,,91,,411,34,
June 2014,Dondoli CHPS,,,13,,,,,,,,,,,,,,,,,,,,,11,,33,3,
June 2014,Charingu Health Center,3,0,18,,,,,,,,,,,,,,,,11,7,1,,,30,,86,,
June 2014,Charia Health Center,3,0,71,,,,,,,,,,6,18,,,10,,,,,,,32,,106,9,
June 2014,Piisi (wa) CHPS,,,15,,,,,,,,,,,,,,,,,,,,,25,,11,,
June 2014,Adolescent Health Center,,,65,,,,,,,,,,,16,,,,,8,,,,,131,,211,6,
June 2014,Wa Market Clinic,,,125,,,,,,,,,,5,51,,,,7,,,,,,91,8,196,8,
June 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2014,Busa Health Center,13,0,71,,,,,,,,,,1,7,,,9,,6,,,,,155,,123,,
June 2014,Bamahu CHPS,,,45,,,,,,,,,,,,,,,,9,,,,,32,,55,,
June 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2014,Nakore CHPS,,,36,,,,,,,,,,,,,,,,,,,,,33,,33,,
June 2014,Gbegru CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,6,,
June 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2014,Upper West Regional Hospital,510,1,482,85,61,,62,,32,,,,41,101,,,52,,,,40,,,21,,33,46,
June 2014,Bamahu Health Center,,,31,,,,,1,,,,,1,5,,,,,9,,,,,96,,150,,
June 2014,Kpongu CHPS,,,37,,,,,,,,,,,,,,,,,,,,,36,,36,,
June 2014,Biihee CHPS,,,8,,,,,,,,,,,,,,,,,,,,,9,,7,,
June 2014,Konta North Clinic,,,134,,,,,,,,,,,7,,,5,,6,,,,,80,,215,,
June 2014,Boli CHPS,,,16,,,,,,,,,,,,,,,,10,,,,,5,,1,6,
June 2014,Tampalipaani CHPS,,,16,,,,,,,,,,,,,,,,,,,,,5,,34,,
June 2014,Dandafuro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,2,,,,
June 2014,Nyagli CHPS,,,7,,,,,,,,,,,,,,,,5,,,,,14,,7,,
June 2014,Dobile North CHPS,,,60,,,,,2,,,,,3,14,,,,,3,,,,,12,,282,,
July 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2014,Jonga CHPS,,,15,,,,,,,,,,,,,,1,,2,,,,,6,,5,2,
July 2014,Islamic Hospital,,,80,,,,,2,,,,,,3,,,,,,,,,,,,,,
July 2014,Wa SHS Clinic,,,,,,,,,,,,,1,35,,,3,,,,,,,88,,149,,
July 2014,Sing CHPS,,,22,,,,,,,,,,,,,,,,2,,,,,10,,22,,
July 2014,Konjiehi CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,,,
July 2014,Yibile CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,11,,
July 2014,Mangu/Sombo CHPS,,,37,,,,,,,,,,,,,,,,3,,,,,9,,76,,
July 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2014,Kunbiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,8,,
July 2014,Kperisi CHPS,,,46,,,,,,,,,,,,,,,,,,,,,20,,31,,
July 2014,Kambali Health Center,,,122,,,,,,,,,,,12,,,9,,8,,,,,157,,28,,
July 2014,Wa Urban Health Center,68,0,532,,,7,,2,,,,,10,92,,,,3,,,,,,106,,463,11,
July 2014,Dondoli CHPS,,,11,,,,,1,,,,,,,,,,,,,,,,10,,34,1,
July 2014,Charingu Health Center,3,0,15,,,1,,1,,,,,,5,,,,,3,,,,,40,,120,,
July 2014,Charia Health Center,8,0,62,,,,,,,,,,9,42,,,5,,,,,,,45,,115,8,
July 2014,Piisi (wa) CHPS,,,20,,,,,,,,,,,,,,,,3,,,,,25,,28,,
July 2014,Adolescent Health Center,,,55,,,,,,,,,,2,12,,,1,,5,,,,,120,,231,,
July 2014,Wa Market Clinic,,,116,,,,,1,,,,,1,58,,,,21,,,,,,170,,444,12,
July 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2014,Busa Health Center,8,0,70,,,1,,,,,,,,1,,,4,,6,,,,,71,,107,,
July 2014,Bamahu CHPS,,,33,,,,,,,,,,,,,,,,,,,,,23,,31,,
July 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2014,Nakore CHPS,,,38,,,,,,,,,,,,,,,,,,,,,22,,21,,
July 2014,Gbegru CHPS,,,6,,,,,,,,,,,,,,,,,,,,,6,,19,,
July 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2014,Upper West Regional Hospital,384,1,439,64,35,,59,,34,,,,37,70,3,,97,,3,,58,,,13,,42,96,
July 2014,Bamahu Health Center,,,29,,,,,,,,,,,5,,,4,,13,,,,,52,,97,,
July 2014,Kpongu CHPS,,,31,,,,,,,,,,,,,,1,,,,,,,15,,23,1,
July 2014,Biihee CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,13,,
July 2014,Konta North Clinic,,,132,,,,,,,,,,,9,,,6,,3,,,,,51,,237,,
July 2014,Boli CHPS,,,19,,,,,,,,,,,,,,2,,2,,,,,2,,16,3,
July 2014,Tampalipaani CHPS,,,12,,,,,,,,,,,,,,,,,,,,,1,,42,,
July 2014,Dandafuro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,5,,4,,
July 2014,Nyagli CHPS,,,6,,,,,,,,,,,,,,,,2,,,,,8,,7,,
July 2014,Dobile North CHPS,,,95,,,,,5,,,,,,8,,,6,,,,,,,2,,297,2,
August 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Jonga CHPS,,,17,,,,,,,,,,,,,,1,,,,,,,2,,17,3,
August 2014,Islamic Hospital,,,79,,,,,2,,,,,52,39,,,,,,,,,,88,,109,,
August 2014,Wa SHS Clinic,,,,,,,,,,,,,2,31,,,2,,,,,,,53,,113,1,
August 2014,Sing CHPS,,,21,,,,,,,,,,,,,,,,,,,,,11,,11,,
August 2014,Konjiehi CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Yibile CHPS,,,4,,,,,,,,,,,,,,,,,,,,,3,,,,
August 2014,Mangu/Sombo CHPS,,,40,,,,,,,,,,,,,,,,,,,,,5,,,,
August 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Kunbiehi CHPS,,,13,,,,,,,,,,,,,,,,,,,,,4,,11,,
August 2014,Kperisi CHPS,,,41,,,,,,,,,,,,,,,,,,,,,8,,20,,
August 2014,Kambali Health Center,,,151,,,,,,,,,,,17,,,8,,4,3,,,,141,,39,2,
August 2014,Wa Urban Health Center,57,0,532,,,2,,4,,,,,,88,,,,,,,,,,124,,534,,
August 2014,Dondoli CHPS,,,10,,,,,,,,5,,,,,,,,,,,,,10,,25,2,
August 2014,Charingu Health Center,7,0,24,,,,,,,,,,,,,,,,,,,,,10,,58,,
August 2014,Charia Health Center,8,0,39,,,,,,,,,,4,19,,,5,,,,,,,29,,169,7,
August 2014,Piisi (wa) CHPS,,,15,,,,,,,,,,,,,,,,1,,,,,16,,14,,
August 2014,Adolescent Health Center,,,48,,,,,,,,,,11,17,,,,,4,,,,,70,,160,,
August 2014,Wa Market Clinic,,,135,,,,,,,,,,,48,,,,12,,,,,,112,,287,10,
August 2014,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Busa Health Center,6,0,67,,,1,,,,,,,,2,,,10,,9,,,,,84,,188,,
August 2014,Bamahu CHPS,,,39,,,,,,,,,,,,,,,,,,,,,,,24,,
August 2014,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Nakore CHPS,,,39,,,,,,,,,,,,,,,,,,,,,31,,42,,
August 2014,Gbegru CHPS,,,8,,,,,,,,,,,,,,,,,,,,,4,,7,,
August 2014,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Upper West Regional Hospital,351,2,413,73,16,,40,,,,,,20,132,4,,50,,3,,43,,,20,1,15,79,
August 2014,Bamahu Health Center,,,38,,,,,,,,,,,8,,,3,,9,,,,,84,,121,,
August 2014,Kpongu CHPS,,,26,,,,,,,,,,,,,,2,,,,,,,28,,67,1,
August 2014,Biihee CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,13,,
August 2014,Konta North Clinic,,,144,,,,,,,,,,,5,,,,,11,,,,,48,,247,,
August 2014,Boli CHPS,,,26,,,,,1,,,,,,,,,1,,2,,,,,4,,14,4,
August 2014,Tampalipaani CHPS,,,10,,,,,,,,,,,,,,,,,,,,,9,,70,,
August 2014,Dandafuro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,7,,
August 2014,Nyagli CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,10,3,
August 2014,Dobile North CHPS,,,91,,,,,,,,,,,12,,,5,,8,,,,,,,257,1,
September 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2014,Jonga CHPS,,,11,,,,,,,,,,1,,,,,,,,,,,2,,20,,
September 2014,Islamic Hospital,6,0,132,,,,,,,,,,,,,,,,,,,,,,,,,
September 2014,Wa SHS Clinic,,,,,,,,,,,,,,37,,,,,,,,,,75,,159,,
September 2014,Sing CHPS,,,16,,,,,,,,,,,,,,,,3,,,,,15,,25,1,
September 2014,Konjiehi CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
September 2014,Yibile CHPS,,,5,,,,,,,,,,,1,,,,,,,,,,9,,43,,
September 2014,Mangu/Sombo CHPS,,,30,,,,,,,,,,,,,,,,,,,,,9,,58,,
